Vote,,,,,,,,
Submission Details,,,,,,,,
Serial,SID,IP Address,Articulates a vision,Motivates others,Makes effective decisions,Willingness to confront tough issues,Impacts history,Node
76498,76711,176.219.143.48,5,5,5,5,5,node/88
76499,76712,5.46.117.17,5,5,5,5,4.5,node/88
76500,76713,178.240.243.111,5,5,5,5,5,node/88
76501,76714,78.160.39.239,5,5,5,5,5,node/88
76502,76715,5.46.117.17,5,5,5,5,5,node/88
76503,76716,37.130.224.22,5,5,5,5,5,node/88
76504,76717,194.29.214.244,5,4.5,5,5,5,node/88
76505,76718,78.164.213.29,5,2,2.5,5,5,node/27
76506,76719,78.174.6.249,5,5,5,5,5,node/88
76507,76720,85.107.120.55,5,5,5,5,5,node/85
76508,76721,151.250.202.210,5,5,5,5,5,node/88
76509,76722,85.107.23.38,5,5,5,5,5,node/88
76510,76723,195.174.50.59,5,5,5,5,5,node/51
76511,76724,176.219.149.187,5,5,5,5,5,node/85
76512,76725,176.43.216.117,5,4.5,5,5,5,node/88
76513,76726,194.29.214.244,5,5,5,5,5,node/88
76514,76727,5.46.117.17,5,5,5,5,5,node/88
76515,76728,64.8.144.206,4.5,5,4.5,5,4.5,node/83
76516,76729,46.197.20.205,5,5,5,5,5,node/88
76517,76730,5.46.74.194,5,5,5,5,5,node/88
76518,76731,195.142.167.63,5,5,5,5,5,node/88
76519,76732,212.253.113.222,5,5,5,5,5,node/88
76520,76733,5.46.112.244,5,5,5,5,5,node/85
76521,76734,46.197.20.205,5,5,5,5,5,node/88
76522,76735,5.46.117.17,5,5,5,5,5,node/88
76523,76736,46.197.8.26,1,1,1,1,1,node/88
76524,76737,46.197.20.205,5,5,5,5,5,node/88
76525,76738,194.29.214.244,5,5,5,5,5,node/88
76526,76739,5.46.74.194,5,5,5,5,5,node/88
76527,76740,5.46.117.17,5,5,5,5,5,node/88
76528,76741,91.93.54.51,1,1,1,1,1,node/88
76529,76742,46.2.218.96,5,5,5,5,5,node/88
76530,76743,84.44.17.250,5,5,5,5,5,node/114
76531,76744,195.174.178.94,5,5,5,5,5,node/88
76532,76745,78.165.99.57,5,5,5,5,5,node/88
76533,76746,212.252.56.71,5,5,5,5,5,node/88
76534,76747,5.46.164.189,5,5,5,5,5,node/88
76535,76748,94.122.99.56,5,5,5,5,5,node/88
76536,76749,194.29.214.244,5,5,5,5,5,node/88
76537,76750,5.46.112.244,5,5,5,5,5,node/88
76538,76751,178.233.241.234,5,5,5,5,5,node/88
76539,76752,176.219.149.187,5,5,5,5,5,node/88
76540,76753,176.88.143.164,5,5,5,5,5,node/88
76541,76754,94.55.145.193,5,5,5,5,4.5,node/88
76542,76755,88.250.87.157,5,5,5,5,5,node/88
76543,76756,78.185.63.136,5,5,5,5,5,node/88
76544,76757,176.240.117.19,5,5,5,5,5,node/88
76545,76758,85.103.118.116,5,5,5,5,5,node/88
76546,76759,88.250.87.157,5,5,5,5,5,node/88
76547,76760,212.252.56.71,2,2,2,2,2,node/27
76548,76761,78.160.221.245,5,5,5,5,5,node/88
76549,76762,46.197.8.26,5,5,5,5,5,node/88
76550,76763,46.234.11.5,5,5,5,5,5,node/88
76551,76764,194.29.214.244,5,5,5,5,5,node/88
76552,76765,85.103.118.116,5,5,5,5,5,node/88
76553,76766,188.57.130.176,5,5,5,5,5,node/88
76554,76767,78.160.221.245,5,5,5,5,5,node/88
76555,76768,178.233.14.112,5,5,5,5,5,node/88
76556,76769,81.213.44.0,5,5,5,5,5,node/88
76557,76770,88.235.12.31,5,5,5,5,5,node/88
76558,76771,176.33.113.143,5,5,5,5,5,node/88
76559,76772,85.105.135.134,5,5,5,5,5,node/88
76560,76773,78.160.221.245,5,5,5,5,5,node/88
76561,76774,88.229.86.188,5,5,5,5,5,node/88
76562,76775,194.29.214.244,5,5,5,5,5,node/88
76563,76776,46.234.11.5,5,5,5,5,5,node/85
76564,76777,46.196.226.62,5,5,5,5,5,node/88
76565,76778,81.213.44.0,5,5,5,5,5,node/88
76566,76779,78.173.178.145,5,5,5,5,5,node/88
76567,76780,84.251.217.63,5,5,5,5,5,node/88
76568,76781,176.33.113.143,5,5,5,5,5,node/88
76569,76782,46.197.8.26,5,5,5,5,5,node/88
76570,76783,85.105.135.134,5,5,5,5,5,node/88
76571,76784,195.174.50.59,5,5,5,5,5,node/105
76572,76785,194.29.214.244,5,5,5,5,5,node/88
76573,76786,62.29.46.148,5,5,5,5,5,node/88
76574,76787,46.234.11.5,5,5,5,5,5,node/27
76575,76788,176.33.113.143,5,5,5,5,5,node/88
76576,76789,5.46.164.189,5,5,5,5,5,node/88
76577,76790,85.105.135.134,5,5,5,5,5,node/88
76578,76791,194.29.214.244,5,5,5,5,5,node/88
76579,76792,176.240.68.210,5,5,5,5,5,node/88
76580,76793,37.154.27.4,5,5,5,5,5,node/88
76581,76794,194.29.214.244,5,5,5,5,5,node/88
76582,76795,95.8.179.205,5,5,5,5,5,node/88
76583,76796,37.154.184.158,5,5,5,5,5,node/85
76584,76797,81.213.44.0,5,5,5,5,5,node/88
76585,76798,85.99.19.25,5,5,5,5,5,node/88
76586,76799,78.188.215.152,5,5,5,5,5,node/88
76587,76800,176.88.143.164,5,5,5,5,5,node/88
76588,76801,46.234.11.5,5,5,5,5,5,node/51
76589,76802,88.244.111.234,5,5,5,5,5,node/88
76590,76803,188.57.249.18,5,5,5,5,5,node/88
76591,76804,88.240.195.129,5,5,5,5,5,node/88
76592,76805,213.74.183.38,5,5,5,5,5,node/88
76593,76806,78.174.122.75,5,5,2,5,5,node/88
76594,76807,46.234.11.5,5,5,5,5,5,node/105
76595,76808,88.246.176.66,5,5,5,5,5,node/88
76596,76809,78.188.84.126,5,5,5,5,5,node/85
76597,76811,88.246.176.66,5,5,5,5,5,node/88
76598,76812,85.101.180.187,5,5,5,5,5,node/88
76599,76813,88.246.176.66,5,5,5,5,5,node/88
76600,76814,89.145.186.130,5,5,5,5,5,node/88
76601,76815,88.245.217.20,5,5,5,5,5,node/88
76602,76816,37.58.52.81,5,5,5,5,5,node/88
76603,76817,193.140.188.20,5,5,5,5,5,node/88
76604,76818,78.188.84.126,5,5,5,5,5,node/88
76605,76819,88.240.195.129,5,5,5,5,5,node/88
76606,76820,176.219.161.164,5,5,5,5,5,node/85
76607,76821,46.234.11.5,5,5,5,5,5,node/113
76608,76822,85.106.172.101,5,5,5,5,5,node/88
76609,76823,89.145.186.130,5,5,5,5,5,node/90
76610,76824,85.106.172.101,5,5,5,5,5,node/88
76611,76825,194.29.214.244,5,5,5,5,5,node/85
76612,76826,5.47.140.16,5,5,5,5,5,node/88
76613,76827,213.153.142.45,5,5,5,5,5,node/88
76614,76828,194.29.214.244,5,5,5,5,5,node/88
76615,76829,85.106.172.101,5,5,5,5,5,node/88
76616,76830,37.154.27.4,5,5,5,5,5,node/88
76617,76831,37.154.27.4,5,5,5,5,5,node/88
76618,76832,37.154.27.4,5,5,5,5,5,node/88
76619,76833,188.57.219.227,5,5,5,5,5,node/88
76620,76834,37.154.27.4,5,5,5,5,5,node/88
76621,76835,88.243.144.36,5,5,5,5,5,node/88
76622,76836,85.108.223.155,5,5,4.5,5,5,node/88
76623,76837,69.143.209.240,5,5,5,5,5,node/88
76624,76838,176.219.161.164,5,5,5,5,5,node/88
76625,76839,78.185.248.236,5,5,5,5,5,node/88
76626,76840,194.29.214.244,5,5,5,5,5,node/88
76627,76841,5.47.140.16,5,5,5,5,5,node/88
76628,76842,64.8.144.206,5,5,5,5,5,node/29
76629,76843,78.174.55.91,5,5,5,5,5,node/88
76630,76844,24.133.29.9,5,5,5,5,5,node/88
76631,76845,194.29.214.244,5,5,5,5,5,node/88
76632,76846,194.29.214.244,5,5,5,5,5,node/88
76633,76847,178.233.247.102,5,5,5,5,5,node/88
76634,76848,78.174.55.91,5,5,5,5,5,node/88
76635,76849,85.106.172.101,5,5,5,5,5,node/88
76636,76850,194.29.214.244,5,5,5,5,5,node/85
76637,76851,85.106.172.101,5,5,5,5,5,node/88
76638,76852,88.234.81.236,5,5,5,5,5,node/88
76639,76853,94.55.183.12,5,5,5,5,5,node/88
76640,76854,37.154.27.4,5,5,5,5,5,node/88
76641,76855,178.233.125.152,5,5,5,5,5,node/88
76642,76856,78.174.51.135,1,1,1,1,1,node/88
76643,76857,88.230.15.224,5,5,5,5,5,node/88
76644,76858,46.197.157.129,5,5,5,1,5,node/88
76645,76859,212.175.35.54,5,5,5,5,5,node/88
76646,76860,194.29.214.244,5,5,5,5,5,node/88
76647,76861,194.29.214.244,5,5,5,5,5,node/88
76648,76862,194.29.214.244,5,5,5,5,5,node/88
76649,76863,194.29.214.244,5,5,5,5,5,node/88
76650,76864,194.29.214.244,5,5,5,5,5,node/88
76651,76865,194.29.214.244,5,5,5,5,5,node/88
76652,76866,176.40.238.92,5,5,5,5,5,node/88
76653,76867,78.182.62.80,5,5,5,5,5,node/88
76654,76868,176.240.246.49,5,5,5,5,5,node/88
76655,76869,176.40.238.92,5,5,5,5,5,node/88
76656,76870,24.133.32.109,5,5,5,5,5,node/88
76657,76871,194.29.214.244,5,5,5,5,5,node/29
76658,76872,31.200.20.51,5,5,5,5,5,node/88
76659,76873,194.29.214.244,4.5,5,5,5,5,node/88
76660,76874,91.93.247.149,5,5,5,5,5,node/88
76661,76875,78.180.200.134,5,5,5,5,5,node/60
76662,76876,176.42.203.30,5,5,5,5,5,node/88
76663,76877,78.174.64.132,5,5,5,5,5,node/88
76664,76878,78.190.170.9,5,5,5,5,5,node/88
76665,76879,88.230.6.212,5,5,5,5,5,node/88
76666,76880,78.180.200.134,5,5,5,5,5,node/41
76667,76881,194.29.214.244,5,5,5,5,5,node/58
76668,76882,195.142.148.143,5,5,5,5,5,node/88
76669,76883,194.29.214.244,5,5,5,5,5,node/90
76670,76884,217.131.98.222,5,5,5,5,5,node/88
76671,76885,62.29.109.144,5,5,5,3,5,node/88
76672,76886,78.191.151.65,5,5,5,5,5,node/88
76673,76887,78.191.151.65,5,5,5,5,5,node/88
76674,76888,194.29.214.244,5,5,5,5,5,node/101
76675,76889,88.230.6.212,5,5,5,5,5,node/88
76676,76890,194.29.214.244,5,5,5,5,5,node/88
76677,76891,78.180.200.134,5,5,5,5,5,node/58
76678,76892,78.180.200.134,5,5,5,5,5,node/58
76679,76893,178.240.180.255,5,5,5,5,5,node/88
76680,76894,78.162.232.149,5,5,5,5,5,node/88
76681,76895,46.197.117.34,5,5,5,5,5,node/88
76682,76896,24.133.113.189,5,5,5,5,5,node/88
76683,76897,176.219.164.229,5,5,5,5,5,node/88
76684,76898,85.103.82.234,1,1,1,1,1,node/88
76685,76899,188.57.115.90,5,5,5,5,5,node/88
76686,76900,176.42.71.224,5,5,5,5,5,node/88
76687,76901,176.42.71.224,5,5,5,5,5,node/88
76688,76902,88.230.18.87,5,5,5,5,5,node/88
76689,76903,176.219.164.229,5,5,5,5,5,node/88
76690,76904,46.106.10.35,5,5,5,5,5,node/88
76691,76905,194.29.214.244,5,5,5,5,5,node/88
76692,76906,95.8.59.161,5,5,5,5,5,node/27
76693,76907,176.42.71.224,5,5,5,5,5,node/88
76694,76908,166.137.118.119,3,4,3.5,5,4,node/51
76695,76909,94.121.175.7,5,5,5,5,5,node/88
76696,76910,194.29.214.244,5,5,5,5,5,node/88
76697,76911,88.253.196.188,5,5,5,5,5,node/88
76698,76912,85.103.82.234,5,5,5,5,5,node/88
76699,76913,176.42.71.224,5,5,5,5,5,node/85
76700,76914,194.29.214.244,5,5,5,5,5,node/88
76701,76915,46.196.252.165,5,5,5,5,5,node/88
76702,76916,176.42.71.224,5,5,5,5,5,node/85
76703,76917,95.15.171.113,5,5,5,5,5,node/88
76704,76918,176.40.150.152,5,5,5,5,5,node/88
76705,76919,193.254.229.150,5,5,5,5,5,node/88
76706,76920,176.40.150.152,5,5,5,5,5,node/88
76707,76921,88.231.15.162,5,5,5,5,5,node/88
76708,76922,78.167.79.183,5,5,5,5,5,node/88
76709,76923,176.219.145.245,5,5,5,5,5,node/88
76710,76924,174.1.21.46,5,5,4,5,5,node/88
76711,76925,188.3.135.93,5,5,5,5,5,node/88
76712,76926,194.29.214.244,5,5,5,5,5,node/88
76713,76927,188.119.24.52,5,5,5,5,5,node/88
76714,76928,176.219.145.245,5,5,5,5,5,node/88
76715,76929,94.123.228.62,5,5,5,5,5,node/88
76716,76930,195.174.106.55,5,5,5,5,5,node/88
76717,76931,78.182.141.11,5,5,5,5,5,node/88
76718,76932,92.44.137.150,5,5,5,5,5,node/88
76719,76933,188.3.135.93,5,5,5,5,5,node/88
76720,76934,176.219.166.230,5,5,5,5,5,node/88
76721,76935,176.219.166.230,5,5,5,5,5,node/88
76722,76936,94.123.228.62,5,5,5,5,5,node/88
76723,76937,78.182.141.11,5,5,5,5,5,node/88
76724,76938,78.181.84.234,5,5,5,5,5,node/88
76725,76939,188.58.39.219,5,5,5,5,5,node/85
76726,76940,78.181.84.234,5,5,5,5,5,node/88
76727,76941,94.123.228.62,5,5,5,5,5,node/88
76728,76942,85.103.28.225,5,5,5,5,5,node/88
76729,76943,85.110.24.214,5,5,5,5,5,node/88
76730,76944,176.43.142.139,5,5,5,5,5,node/88
76731,76945,78.179.254.103,5,5,5,4.5,5,node/88
76732,76946,193.254.229.150,5,5,5,5,5,node/88
76733,76947,5.47.80.200,5,5,5,5,5,node/88
76734,76948,96.242.173.99,5,5,5,5,5,node/88
76735,76949,176.240.105.216,5,5,5,5,5,node/88
76736,76950,178.233.66.23,5,5,5,5,5,node/88
76737,76951,176.43.142.139,5,5,5,5,5,node/88
76738,76952,178.27.234.131,5,5,5,5,5,node/88
76739,76953,212.252.215.201,5,5,5,5,5,node/88
76740,76954,82.222.132.171,5,5,5,5,5,node/88
76741,76955,176.43.142.139,5,5,5,5,5,node/88
76742,76956,88.251.102.206,5,5,5,5,5,node/88
76743,76957,178.233.66.23,5,5,5,5,5,node/88
76744,76958,141.196.10.81,5,5,5,5,5,node/88
76745,76959,88.251.102.206,5,5,5,5,5,node/88
76746,76960,92.44.196.187,5,5,5,5,5,node/88
76747,76961,212.252.167.181,5,5,5,5,5,node/88
76748,76962,95.14.213.189,5,5,5,5,5,node/88
76749,76963,5.46.85.32,5,5,5,5,5,node/88
76750,76964,78.190.145.99,5,5,5,5,5,node/88
76751,76965,92.44.135.87,5,5,5,5,5,node/88
76752,76966,64.251.51.3,5,5,5,5,5,node/113
76753,76967,188.58.110.114,5,5,5,5,5,node/85
76754,76968,64.251.51.3,5,5,5,5,5,node/113
76755,76969,92.44.135.87,5,5,5,5,5,node/88
76756,76971,159.146.57.219,5,5,5,5,5,node/88
76757,76972,92.44.135.87,5,5,5,5,5,node/88
76758,76973,178.240.250.11,5,5,5,5,5,node/88
76759,76974,213.14.144.199,5,5,5,5,5,node/88
76760,76975,85.107.120.55,5,5,5,5,5,node/85
76761,76976,85.107.120.55,5,5,5,5,5,node/85
76762,76977,92.44.213.130,5,5,5,5,5,node/88
76763,76978,213.14.144.199,5,5,5,5,5,node/88
76764,76979,88.252.120.156,1,1,1,1,1,node/88
76765,76980,85.107.120.55,5,5,5,5,5,node/85
76766,76981,88.253.208.190,5,5,5,5,5,node/88
76767,76982,88.244.4.85,5,5,5,5,5,node/88
76768,76983,88.245.51.169,5,5,5,5,5,node/88
76769,76984,85.107.120.55,5,5,5,5,5,node/85
76770,76985,88.245.51.169,5,5,5,5,5,node/88
76771,76986,88.252.120.156,5,5,5,5,5,node/88
76772,76987,78.173.87.80,5,5,5,5,5,node/85
76773,76988,176.238.36.129,5,5,5,5,5,node/88
76774,76989,88.224.185.83,5,5,5,5,5,node/88
76775,76990,17.64.161.132,5,5,5,5,5,node/88
76776,76991,80.219.208.201,5,5,5,5,5,node/88
76777,76992,85.106.172.101,5,5,5,5,5,node/88
76778,76993,2.85.132.77,5,5,5,5,5,node/28
76779,76994,188.57.48.5,5,5,5,5,5,node/88
76780,76995,176.33.158.94,5,5,5,5,5,node/88
76781,76996,95.173.227.207,5,5,4,4.5,4.5,node/88
76782,76997,176.33.158.94,5,5,5,5,5,node/88
76783,76998,174.119.124.10,5,5,5,5,4.5,node/88
76784,76999,195.174.130.39,5,5,5,5,5,node/88
76785,77000,195.174.130.39,5,5,5,5,5,node/88
76786,77001,2.85.132.77,1.5,3,2.5,1.5,1.5,node/88
76787,77002,78.181.141.196,5,5,5,5,5,node/88
76788,77003,195.174.130.39,5,5,5,5,5,node/88
76789,77004,88.247.34.90,5,5,5,5,5,node/88
76790,77005,78.174.55.91,5,5,5,5,5,node/88
76791,77006,78.174.55.91,5,5,5,5,5,node/88
76792,77007,176.240.94.133,5,5,5,5,5,node/88
76793,77008,88.241.217.7,5,5,5,5,5,node/88
76794,77009,85.107.120.55,5,5,5,5,5,node/85
76795,77010,88.238.225.106,5,5,5,5,5,node/88
76796,77011,85.107.120.55,5,5,5,5,5,node/85
76797,77012,80.2.101.197,5,5,5,5,5,node/88
76798,77013,88.247.34.90,5,5,5,5,5,node/88
76799,77014,84.17.70.10,5,5,5,5,5,node/88
76800,77015,212.253.229.38,5,5,5,5,5,node/88
76801,77016,85.107.120.55,5,5,5,5,5,node/85
76802,77017,176.33.170.12,5,5,5,5,5,node/88
76803,77018,84.17.70.10,5,5,5,5,5,node/88
76804,77019,212.252.186.42,5,5,5,5,5,node/88
76805,77020,72.38.182.146,5,5,5,5,5,node/88
76806,77021,176.33.170.12,5,5,5,5,5,node/88
76807,77022,84.17.70.10,5,5,5,5,5,node/88
76808,77023,178.243.193.15,5,5,5,5,5,node/88
76809,77024,212.252.186.42,5,5,5,5,5,node/88
76810,77025,194.29.214.244,1.5,1.5,1.5,1.5,1.5,node/105
76811,77026,2.85.132.77,5,5,5,5,5,node/60
76812,77027,46.1.19.171,5,5,5,5,5,node/88
76813,77028,178.240.201.218,5,5,5,5,5,node/88
76814,77029,176.54.51.51,5,5,5,5,5,node/88
76815,77030,88.224.30.222,5,5,5,5,5,node/88
76816,77031,178.240.201.218,5,5,5,5,5,node/88
76817,77032,84.17.70.10,5,5,5,5,5,node/88
76818,77033,188.119.24.52,5,5,5,5,5,node/88
76819,77034,216.177.129.13,5,5,5,5,5,node/88
76820,77035,46.1.186.169,5,5,5,5,5,node/88
76821,77036,195.142.92.210,5,5,5,5,5,node/88
76822,77037,137.164.142.2,1.5,2.5,4,2,1,node/38
76823,77038,85.107.187.244,5,5,5,5,5,node/88
76824,77039,88.240.119.143,5,5,5,5,5,node/88
76825,77040,95.10.55.114,5,5,5,5,5,node/85
76826,77041,95.10.55.114,5,5,5,5,5,node/88
76827,77042,88.252.30.248,5,5,5,5,5,node/88
76828,77043,94.123.198.250,5,5,5,5,5,node/88
76829,77044,85.99.74.31,5,5,5,5,5,node/88
76830,77045,88.252.30.248,5,5,5,5,5,node/88
76831,77046,193.254.229.150,5,5,5,5,5,node/88
76832,77047,176.91.175.71,5,5,5,5,5,node/85
76833,77048,88.241.139.167,5,5,5,5,5,node/88
76834,77049,94.123.198.250,5,5,5,5,5,node/88
76835,77050,88.252.30.248,5,5,5,5,5,node/88
76836,77051,193.254.229.150,5,5,5,5,5,node/88
76837,77052,88.238.88.121,5,5,5,5,5,node/88
76838,77053,88.252.30.248,5,5,5,5,5,node/88
76839,77054,176.91.175.71,5,5,5,5,5,node/85
76840,77055,194.27.73.80,5,5,5,5,5,node/88
76841,77056,88.252.30.248,5,5,5,5,5,node/88
76842,77057,195.174.195.7,5,5,5,5,5,node/88
76843,77058,80.218.234.106,5,5,5,5,5,node/88
76844,77059,80.218.234.106,5,5,5,5,5,node/88
76845,77060,78.161.252.155,5,5,5,5,5,node/88
76846,77061,85.110.78.9,5,5,5,5,5,node/88
76847,77062,73.10.190.72,5,5,5,5,5,node/88
76848,77063,78.176.127.250,5,5,5,5,5,node/88
76849,77064,198.85.118.63,5,5,5,5,5,node/27
76850,77065,78.181.132.222,4.5,4.5,4.5,4.5,4.5,node/88
76851,77066,88.244.92.69,5,5,5,5,5,node/88
76852,77067,31.142.147.25,5,5,5,5,5,node/88
76853,77068,88.224.197.147,1,1,1,1,1,node/88
76854,77070,37.155.47.106,5,4.5,5,5,5,node/88
76855,77071,78.181.132.222,5,5,5,5,5,node/88
76856,77072,88.246.245.132,5,5,5,5,5,node/88
76857,77073,198.13.191.14,5,5,5,5,5,node/88
76858,77074,24.133.159.63,5,5,5,5,5,node/88
76859,77075,176.240.146.180,5,5,5,5,5,node/88
76860,77076,82.222.167.250,5,5,5,5,5,node/88
76861,77077,188.58.27.255,5,5,5,5,5,node/88
76862,77078,92.44.158.244,5,5,5,5,5,node/88
76863,77079,176.41.126.26,5,5,5,5,5,node/88
76864,77080,85.103.26.203,5,5,5,5,5,node/88
76865,77081,85.103.26.203,5,5,5,5,5,node/88
76866,77082,94.123.141.35,5,5,5,5,5,node/88
76867,77083,88.251.251.154,5,5,5,5,5,node/88
76868,77084,188.58.59.31,5,5,5,5,5,node/88
76869,77085,78.175.213.54,5,5,5,5,5,node/88
76870,77086,85.103.26.203,5,5,5,5,5,node/88
76871,77087,86.179.88.228,5,5,5,5,5,node/88
76872,77088,193.58.236.130,5,5,5,5,5,node/85
76873,77089,193.58.236.130,5,5,5,5,5,node/85
76874,77090,85.104.217.81,5,5,5,5,5,node/88
76875,77091,176.219.173.165,5,5,5,5,5,node/88
76876,77092,213.148.68.2,5,5,5,5,5,node/88
76877,77093,88.232.193.26,5,5,5,5,5,node/88
76878,77094,78.179.57.62,5,5,5,5,5,node/88
76879,77095,213.148.68.2,5,5,5,5,5,node/88
76880,77096,85.102.41.36,5,5,5,5,5,node/85
76881,77097,85.104.217.81,5,5,5,5,5,node/88
76882,77098,78.179.57.62,5,5,5,5,5,node/88
76883,77099,85.104.217.81,5,5,5,5,5,node/88
76884,77100,99.241.83.116,5,5,5,5,5,node/88
76885,77101,5.46.69.237,5,5,5,5,5,node/85
76886,77102,176.239.161.168,5,5,5,5,5,node/88
76887,77103,88.246.56.90,5,5,5,5,5,node/88
76888,77104,85.104.217.81,5,5,5,5,5,node/88
76889,77105,94.123.35.218,5,5,5,5,5,node/88
76890,77106,195.214.190.240,5,5,5,5,5,node/88
76891,77107,88.224.186.140,5,5,5,5,5,node/88
76892,77108,85.104.217.81,5,5,4.5,5,5,node/88
76893,77109,83.66.186.41,5,5,5,5,5,node/88
76894,77110,151.224.34.150,5,5,5,5,5,node/88
76895,77111,193.58.236.130,5,5,5,5,5,node/105
76896,77112,86.179.88.228,5,5,5,5,5,node/88
76897,77113,151.224.34.150,5,5,5,5,5,node/88
76898,77114,151.224.34.150,5,5,5,5,5,node/88
76899,77115,88.243.250.218,5,5,5,5,5,node/88
76900,77116,151.224.34.150,5,5,5,5,5,node/88
76901,77117,151.224.34.150,5,5,5,5,5,node/88
76902,77118,151.224.34.150,5,5,5,5,5,node/88
76903,77119,151.224.34.150,5,5,5,5,5,node/88
76904,77120,176.42.242.205,5,5,5,5,5,node/88
76905,77121,176.219.172.246,5,5,5,5,5,node/88
76906,77122,195.214.190.82,5,5,5,5,5,node/88
76907,77123,88.244.163.159,5,5,5,5,5,node/88
76908,77124,81.214.171.21,5,5,5,5,5,node/88
76909,77125,151.224.34.150,5,5,5,5,5,node/88
76910,77126,217.131.227.35,5,5,5,5,5,node/88
76911,77127,176.219.172.246,5,5,5,5,5,node/88
76912,77128,88.244.163.159,5,5,5,5,5,node/88
76913,77129,151.224.34.150,5,5,5,5,5,node/88
76914,77130,151.224.34.150,5,5,5,5,5,node/88
76915,77131,88.250.117.10,5,5,5,5,5,node/88
76916,77132,88.244.163.159,5,5,5,5,5,node/88
76917,77133,72.172.195.50,5,5,5,5,5,node/88
76918,77134,217.131.121.114,5,5,5,5,5,node/88
76919,77135,151.224.34.150,5,5,5,5,5,node/88
76920,77136,62.254.103.184,5,5,5,5,5,node/88
76921,77137,78.191.14.69,5,5,5,5,5,node/88
76922,77138,62.254.103.184,5,5,5,5,5,node/88
76923,77139,78.171.18.75,5,5,5,5,5,node/88
76924,77140,81.213.42.159,3,4,5,3,4,node/36
76925,77141,88.251.123.106,5,5,5,5,5,node/88
76926,77142,212.156.204.211,5,5,5,5,5,node/88
76927,77143,64.56.141.87,5,5,5,5,5,node/88
76928,77144,188.58.90.85,5,5,5,5,5,node/88
76929,77145,85.100.204.18,5,5,5,5,5,node/88
76930,77146,64.56.141.87,5,5,5,5,5,node/38
76931,77147,95.14.237.125,5,5,5,5,5,node/88
76932,77148,85.100.204.18,5,5,5,5,5,node/88
76933,77149,78.190.149.105,5,5,5,5,5,node/88
76934,77150,176.234.230.131,5,5,5,5,5,node/88
76935,77151,78.179.219.202,1,1,1,1,1,node/88
76936,77152,78.190.149.105,5,5,5,5,5,node/88
76937,77153,88.228.84.234,5,5,5,5,5,node/85
76938,77154,176.234.230.131,5,5,4,5,5,node/88
76939,77155,81.213.42.159,5,5,5,5,5,node/88
76940,77156,176.234.230.131,5,5,5,5,5,node/88
76941,77157,212.252.166.149,5,5,5,5,5,node/88
76942,77159,95.10.194.5,5,5,5,5,5,node/88
76943,77160,176.234.230.131,5,5,5,5,5,node/88
76944,77161,85.97.151.112,5,5,5,5,5,node/88
76945,77162,176.234.230.131,5,5,5,5,5,node/88
76946,77163,46.197.16.199,5,5,5,5,5,node/88
76947,77164,46.196.236.84,5,5,5,5,5,node/88
76948,77165,5.47.98.15,5,5,5,5,5,node/88
76949,77166,37.150.166.51,5,5,5,5,5,node/88
76950,77167,188.58.70.98,5,5,5,5,5,node/88
76951,77168,46.197.16.199,5,5,5,5,5,node/88
76952,77169,70.31.37.171,5,5,5,5,5,node/88
76953,77170,178.233.212.56,1,1,1,1,1,node/88
76954,77171,37.150.166.51,5,5,5,5,5,node/88
76955,77172,5.47.98.15,5,5,5,5,5,node/88
76956,77173,37.150.166.51,5,5,5,5,5,node/88
76957,77174,88.246.185.25,5,5,5,5,5,node/88
76958,77175,78.176.41.49,1,1,1,1,5,node/88
76959,77176,185.22.34.174,5,5,5,5,5,node/88
76960,77177,85.96.6.124,5,5,5,5,5,node/88
76961,77178,194.29.214.244,5,5,5,5,5,node/88
76962,77179,78.173.171.156,5,5,5,5,5,node/88
76963,77180,216.83.116.2,3.5,1.5,2.5,2,5,node/29
76964,77181,37.150.166.51,5,5,5,5,5,node/88
76965,77182,88.241.178.153,5,5,5,5,5,node/88
76966,77183,216.83.116.2,4.5,5,4.5,5,5,node/27
76967,77184,176.240.30.201,5,5,5,5,5,node/88
76968,77185,176.216.126.88,5,5,5,5,5,node/88
76969,77186,176.216.126.88,5,5,5,5,5,node/88
76970,77187,88.241.178.153,5,5,5,5,5,node/88
76971,77188,31.223.6.196,5,5,5,5,5,node/88
76972,77189,85.97.151.112,5,5,5,5,5,node/88
76973,77190,31.223.6.9,5,5,5,5,5,node/88
76974,77191,31.223.6.9,5,5,5,5,5,node/88
76975,77192,95.5.103.248,5,5,5,5,5,node/88
76976,77193,178.162.199.159,5,5,5,5,5,node/88
76977,77194,217.245.238.168,5,5,5,5,5,node/88
76978,77195,213.153.219.87,5,5,5,5,5,node/88
76979,77196,50.175.40.220,1,1,1,1,1,node/88
76980,77197,176.240.146.180,5,5,5,5,5,node/88
76981,77198,88.245.203.231,5,5,5,5,5,node/88
76982,77199,95.14.227.150,5,5,5,5,5,node/88
76983,77200,176.90.72.113,5,5,5,5,5,node/88
76984,77201,50.175.40.220,1,1,1,1,1,node/41
76985,77202,198.85.118.63,5,5,5,5,5,node/44
76986,77203,88.235.36.210,5,5,5,5,5,node/88
76987,77204,78.179.244.195,5,5,5,5,5,node/88
76988,77205,194.29.214.244,5,5,5,5,5,node/88
76989,77206,88.233.188.111,5,5,5,5,5,node/88
76990,77207,192.5.215.217,5,5,5,5,5,node/25
76991,77208,176.41.162.141,5,5,5,5,5,node/85
